U,"Gale, Waterdeep Prodigy",5
RW,"Queen Kayla bin-Kroog",5
GWU,"The Fourth Doctor",5
GU,"Eligeth, Crossroads Augur",5
WU,"Livio, Oathsworn Sentinel",5
UBR,"Alena, Kessig Trapper",5
W,"Livio, Oathsworn Sentinel",5
W,"Livio, Oathsworn Sentinel",5
R,"Wyll, Blade of Frontiers",5
GW,"Erinis, Gloom Stalker",5
GW,"Gilanra, Caller of Wirewood",5
W,"Lulu, Loyal Hollyphant",5
W,"Prava of the Steel Legion",5
WB,"Lulu, Loyal Hollyphant",5
G,"Erinis, Gloom Stalker",5
G,"Anara, Wolvid Familiar",5
G,"Erinis, Gloom Stalker",5
GW,"Gilanra, Caller of Wirewood",5
GU,"Esior, Wardwing Familiar",4
R,"Breeches, Eager Pillager",4
BG,"Jaheira, Friend of the Forest",4
R,"Baeloth Barrityl, Entertainer",4
GU,"Durnan of the Yawning Portal",4
UR,"Volo, Itinerant Scholar",4
UR,"Kraum, Ludevic's Opus",4
WUB,"Keleth, Sunmane Familiar",4
W,"Alharu, Solemn Ritualist",4
UR,"Renari, Merchant of Marvels",4
G,"Halsin, Emerald Archdruid",4
UR,"Gut, True Soul Zealot",4
BR,"Sivriss, Nightmare Speaker",4
RGW,"The War Doctor",4
URW,"The War Doctor",4
GU,"Numa, Joraga Chieftain",4
GW,"Halsin, Emerald Archdruid",4
WB,"Livio, Oathsworn Sentinel",4
BGU,"Numa, Joraga Chieftain",4
BR,"Alena, Kessig Trapper",4
U,"Haldan, Avid Arcanist",4
BGU,"Eligeth, Crossroads Augur",4
GUR,"Averna, the Chaos Bloom",4
GU,"Kamahl, Heart of Krosa",4
WUB,"Brinelin, the Moon Kraken",4
WU,"Renari, Merchant of Marvels",4
GW,"Rasaad yn Bashir",4
UR,"The Twelfth Doctor",4
BR,"Burakos, Party Leader",4
GW,"Keleth, Sunmane Familiar",4
W,"Keleth, Sunmane Familiar",4
GUR,"The Third Doctor",4
RW,"Akiri, Line-Slinger",4
UR,"Eligeth, Crossroads Augur",4
WU,"Esior, Wardwing Familiar",4
BGU,"Sidisi, Brood Tyrant",4
W,"Rasaad yn Bashir",4
UB,"Eligeth, Crossroads Augur",4
RW,"Amber Gristle O'Maul",4
UB,"Shadowheart, Dark Justiciar",4
GU,"Brinelin, the Moon Kraken",4
B,"Shadowheart, Dark Justiciar",4
B,"Shadowheart, Dark Justiciar",4
URW,"Akiri, Line-Slinger",4
GW,"Akroma, Vision of Ixidor",4
RW,"Ganax, Astral Hunter",4
GWU,"The Second Doctor",4
UB,"Shadowheart, Dark Justiciar",4
RG,"Erinis, Gloom Stalker",4
BR,"Shadowheart, Dark Justiciar",4
R,"Karlach, Fury of Avernus",4
WB,"Akroma, Vision of Ixidor",4
WU,"Imoen, Mystic Trickster",4
RWB,"Bruse Tarl, Boorish Herder",4
UR,"Ghost of Ramirez DePietro",4
WU,"Ardenn, Intrepid Archaeologist",4
GU,"Gale, Waterdeep Prodigy",4
BG,"Shadowheart, Dark Justiciar",4
BG,"Pharika, God of Affliction",4
BG,"Grist, the Hunger Tide",4
GWU,"Alharu, Solemn Ritualist",4
BR,"Ganax, Astral Hunter",4
GW,"Halana, Kessig Ranger",4
BGU,"Silas Renn, Seeker Adept",4
RWB,"Breeches, Brazen Plunderer",4
B,"Xun Yu, Wei Advisor",4
RW,"Prava of the Steel Legion",4
BGU,"Kamahl, Heart of Krosa",4
BG,"Erinis, Gloom Stalker",4
RG,"Erinis, Gloom Stalker",4
WU,"Renari, Merchant of Marvels",4
RG,"Gut, True Soul Zealot",4
BG,"Falthis, Shadowcat Familiar",4
RW,"Alena, Kessig Trapper",4
U,"Gale, Waterdeep Prodigy",4
WB,"Falthis, Shadowcat Familiar",4
UB,"Esior, Wardwing Familiar",4
WBG,"Myrkul, Lord of Bones",4
RGW,"The Fugitive Doctor",4
GU,"Kamahl, Heart of Krosa",4
UR,"Alena, Kessig Trapper",4
WU,"Ellyn Harbreeze, Busybody",4
B,"Sivriss, Nightmare Speaker",4
UR,"Alena, Kessig Trapper",4
U,"Glacian, Powerstone Engineer",4
BR,"Alena, Kessig Trapper",4
RW,"Ellyn Harbreeze, Busybody",4
RW,"Alena, Kessig Trapper",4
GUR,"Glacian, Powerstone Engineer",4
URW,"Sophina, Spearsage Deserter",4
GU,"Skanos Dragonheart",4
URW,"The First Doctor",4
URW,"The Fifth Doctor",4
GUR,"Siani, Eye of the Storm",4
WU,"The Fifth Doctor",4
RW,"Gut, True Soul Zealot",4
GW,"Erinis, Gloom Stalker",4
R,"Amber Gristle O'Maul",4
GW,"Abdel Adrian, Gorion's Ward",4
BG,"Skanos Dragonheart",4
BG,"Kodama of the East Tree",4
RW,"Dargo, the Shipwrecker",4
GW,"Ich-Tekik, Salvage Splicer",4
RG,"Dargo, the Shipwrecker",4
URW,"Sophina, Spearsage Deserter",4
BR,"Breeches, Brazen Plunderer",4
UB,"Sarevok, Deathbringer",4
RW,"Livaan, Cultist of Tiamat",4
BG,"Skanos Dragonheart",4
WU,"Sally Sparrow",4
BR,"Baeloth Barrityl, Entertainer",4
UR,"Baeloth Barrityl, Entertainer",4
UB,"Sarevok, Deathbringer",4
UR,"Amber Gristle O'Maul",4
RG,"Dargo, the Shipwrecker",4
UB,"Gale, Waterdeep Prodigy",4
UB,"Brinelin, the Moon Kraken",4
BR,"Armix, Filigree Thrasher",4
B,"Faceless One",4
UR,"Dargo, the Shipwrecker",4
B,"Keskit, the Flesh Sculptor",4
UB,"Armix, Filigree Thrasher",4
UR,"Esior, Wardwing Familiar",4
WU,"Vhal, Candlekeep Researcher",4
BR,"Sarevok, Deathbringer",4
RG,"Amber Gristle O'Maul",4
WB,"Radiant, Serra Archangel",4
GW,"Alharu, Solemn Ritualist",4
RW,"Ellyn Harbreeze, Busybody",4
BR,"Safana, Calimport Cutthroat",4
W,"Ellyn Harbreeze, Busybody",4
WB,"Sarevok, Deathbringer",4
U,"Esior, Wardwing Familiar",4
UB,"Safana, Calimport Cutthroat",4
WU,"Ellyn Harbreeze, Busybody",4
RG,"Anara, Wolvid Familiar",4
UB,"Safana, Calimport Cutthroat",4
UB,"Viconia, Drow Apostate",4
WB,"Viconia, Drow Apostate",4
RGW,"Sophina, Spearsage Deserter",4
BG,"Burakos, Party Leader",4
UB,"Safana, Calimport Cutthroat",4
BR,"Safana, Calimport Cutthroat",4
B,"Safana, Calimport Cutthroat",4
RGW,"Akiri, Line-Slinger",4
B,"Burakos, Party Leader",4
GUR,"The Twelfth Doctor",3
RWB,"Radiant, Serra Archangel",3
WB,"Radiant, Serra Archangel",3
UR,"Renari, Merchant of Marvels",3
U,"Renari, Merchant of Marvels",3
WUB,"Radiant, Serra Archangel",3
UB,"Falthis, Shadowcat Familiar",3
WB,"Radiant, Serra Archangel",3
U,"Gale, Waterdeep Prodigy",3
WB,"Amalia Benavides Aguirre",3
BG,"Falthis, Shadowcat Familiar",3
RWB,"Alharu, Solemn Ritualist",3
WB,"Alharu, Solemn Ritualist",3
WB,"Alharu, Solemn Ritualist",3
BR,"Rograkh, Son of Rohgahh",3
UR,"Rograkh, Son of Rohgahh",3
RGW,"Alharu, Solemn Ritualist",3
WB,"Alharu, Solemn Ritualist",3
R,"Breeches, Brazen Plunderer",3
UR,"Zellix, Sanity Flayer",3
R,"Ganax, Astral Hunter",3
G,"Faceless One",3
U,"Osgood, Operation Double",3
G,"Faceless One",3
U,"Zellix, Sanity Flayer",3
UR,"Breeches, Brazen Plunderer",3
WB,"Sarevok, Deathbringer",3
BG,"Sarevok, Deathbringer",3
BR,"Sarevok, Deathbringer",3
UR,"Breeches, Brazen Plunderer",3
B,"Sarevok, Deathbringer",3
WB,"Alharu, Solemn Ritualist",3
WU,"Alharu, Solemn Ritualist",3
WBG,"Alharu, Solemn Ritualist",3
RW,"Alharu, Solemn Ritualist",3
BGU,"Ghost of Ramirez DePietro",3
G,"Anara, Wolvid Familiar",3
WBG,"Nethroi, Apex of Death",3
GU,"Anara, Wolvid Familiar",3
GU,"Esior, Wardwing Familiar",3
RW,"Alena, Kessig Trapper",3
G,"Anara, Wolvid Familiar",3
GU,"Esior, Wardwing Familiar",3
U,"Esior, Wardwing Familiar",3
GWU,"Siani, Eye of the Storm",3
UBR,"Siani, Eye of the Storm",3
GW,"Sidar Kondo of Jamuraa",3
RGW,"Alena, Kessig Trapper",3
B,"Nadier, Agent of the Duskenel",3
GW,"Gilanra, Caller of Wirewood",3
BG,"Gilanra, Caller of Wirewood",3
BG,"Sivriss, Nightmare Speaker",3
RW,"Jeska, Thrice Reborn",3
GU,"Skanos Dragonheart",3
G,"Skanos Dragonheart",3
GW,"Skanos Dragonheart",3
BR,"Alena, Kessig Trapper",3
W,"Abdel Adrian, Gorion's Ward",3
GWU,"Glacian, Powerstone Engineer",3
GU,"Erinis, Gloom Stalker",3
UB,"Glacian, Powerstone Engineer",3
R,"Éomer of the Riddermark",3
RG,"Alena, Kessig Trapper",3
W,"Ellyn Harbreeze, Busybody",3
U,"Sun Ce, Young Conquerer",3
WB,"Ellyn Harbreeze, Busybody",3
W,"Ellyn Harbreeze, Busybody",3
RW,"Alena, Kessig Trapper",3
RG,"Gut, True Soul Zealot",3
WU,"Ellyn Harbreeze, Busybody",3
RW,"Lulu, Loyal Hollyphant",3
WU,"Lulu, Loyal Hollyphant",3
WU,"Eligeth, Crossroads Augur",3
RW,"Lulu, Loyal Hollyphant",3
RW,"Akroma, Vision of Ixidor",3
GUR,"Ludevic, Necro-Alchemist",3
UR,"Eligeth, Crossroads Augur",3
UBR,"Ludevic, Necro-Alchemist",3
GW,"Akroma, Vision of Ixidor",3
G,"Halana, Kessig Ranger",3
WU,"Eligeth, Crossroads Augur",3
WU,"Eligeth, Crossroads Augur",3
GU,"Eligeth, Crossroads Augur",3
BR,"Jeska, Thrice Reborn",3
WBG,"Livio, Oathsworn Sentinel",3
WB,"Livio, Oathsworn Sentinel",3
WU,"The Fifth Doctor",3
RW,"Livaan, Cultist of Tiamat",3
WUB,"The Fifth Doctor",3
URW,"The First Doctor",3
WUBRG,"The First Sliver",3
GUR,"The Fourth Doctor",3
GU,"Eligeth, Crossroads Augur",3
U,"Eligeth, Crossroads Augur",3
RG,"Halana, Kessig Ranger",3
BG,"The Mycotyrant",3
GU,"Brinelin, the Moon Kraken",3
UR,"The Ninth Doctor",3
URW,"The Ninth Doctor",3
GW,"Halana, Kessig Ranger",3
WU,"The Second Doctor",3
RW,"Jeska, Thrice Reborn",3
WU,"The Second Doctor",3
GW,"Lae'zel, Vlaakith's Champion",3
URW,"The Seventh Doctor",3
GWU,"The Seventh Doctor",3
GW,"Lae'zel, Vlaakith's Champion",3
BGU,"The Sixth Doctor",3
GUR,"The Sixth Doctor",3
GUR,"The Tenth Doctor",3
GUR,"The Tenth Doctor",3
URW,"The Tenth Doctor",3
GWU,"The Third Doctor",3
GW,"Halana, Kessig Ranger",3
GU,"Kydele, Chosen of Kruphix",3
W,"Ardenn, Intrepid Archaeologist",3
GW,"Akroma, Vision of Ixidor",3
GU,"Halsin, Emerald Archdruid",3
RW,"The War Doctor",3
RW,"The War Doctor",3
RW,"The War Doctor",3
WB,"Ardenn, Intrepid Archaeologist",3
WU,"Akroma, Vision of Ixidor",3
BG,"Halsin, Emerald Archdruid",3
GW,"Durnan of the Yawning Portal",3
U,"Timin, Youthful Geist",3
GU,"Halsin, Emerald Archdruid",3
RW,"Akroma, Vision of Ixidor",3
UR,"Kraum, Ludevic's Opus",3
RG,"Halsin, Emerald Archdruid",3
URW,"Kraum, Ludevic's Opus",3
UBR,"Kraum, Ludevic's Opus",3
BG,"Durnan of the Yawning Portal",3
RW,"Krark, the Thumbless",3
BR,"Tormod, the Desecrator",3
R,"Donna Noble",3
WU,"Brinelin, the Moon Kraken",3
BGU,"Brinelin, the Moon Kraken",3
BR,"Krark, the Thumbless",3
RW,"Krark, the Thumbless",3
RW,"Baeloth Barrityl, Entertainer",3
RW,"Akiri, Line-Slinger",3
GW,"Kodama of the East Tree",3
GW,"Ich-Tekik, Salvage Splicer",3
RW,"Akiri, Line-Slinger",3
BG,"Ich-Tekik, Salvage Splicer",3
UB,"Vhal, Candlekeep Researcher",3
U,"Vhal, Candlekeep Researcher",3
UR,"Vhal, Candlekeep Researcher",3
WU,"Vhal, Candlekeep Researcher",3
UR,"Vhal, Candlekeep Researcher",3
GW,"Ich-Tekik, Salvage Splicer",3
BG,"Keskit, the Flesh Sculptor",3
BR,"Viconia, Drow Apostate",3
B,"Keskit, the Flesh Sculptor",3
BR,"Viconia, Drow Apostate",3
WB,"Keskit, the Flesh Sculptor",3
BR,"Viconia, Drow Apostate",3
UB,"Brinelin, the Moon Kraken",3
RWB,"Keleth, Sunmane Familiar",3
WB,"Keleth, Sunmane Familiar",3
W,"Keleth, Sunmane Familiar",3
WB,"Keleth, Sunmane Familiar",3
WB,"Keleth, Sunmane Familiar",3
WUBRG,"Codie, Vociferous Codex",3
WU,"Brinelin, the Moon Kraken",3
GWU,"Chulane, Teller of Tales",3
BG,"Ikra Shidiqi, the Usurper",3
BR,"Kediss, Emberclaw Familiar",3
B,"Armix, Filigree Thrasher",3
RW,"Baeloth Barrityl, Entertainer",3
UB,"Imoen, Mystic Trickster",3
RG,"Wilson, Refined Grizzly",3
GU,"Jaheira, Friend of the Forest",3
UB,"Imoen, Mystic Trickster",3
RW,"Akiri, Line-Slinger",3
BR,"Wyll, Blade of Frontiers",3
WU,"Imoen, Mystic Trickster",3
BG,"Kamahl, Heart of Krosa",3
GW,"Kamahl, Heart of Krosa",3
WB,"Burakos, Party Leader",3
UR,"Baeloth Barrityl, Entertainer",3
UBR,"Admiral Brass, Unsinkable",3
WB,"Burakos, Party Leader",3
WU,"Abdel Adrian, Gorion's Ward",3
WU,"Abdel Adrian, Gorion's Ward",3
RGW,"Zacama, Primal Calamity",3
RW,"Abdel Adrian, Gorion's Ward",3
WU,"Ishai, Ojutai Dragonspeaker",3
UB,"Atris, Oracle of Half-Truths",3
UR,"Zellix, Sanity Flayer",3
RGW,"Jetmir, Nexus of Revels",3
GUR,"Breeches, Brazen Plunderer",3
WB,"Rasaad yn Bashir",3
BR,"Jeska, Thrice Reborn",2
RW,"Baeloth Barrityl, Entertainer",2
R,"Wyll, Blade of Frontiers",2
URW,"Akim, the Soaring Wind",2
W,"Livio, Oathsworn Sentinel",2
WU,"Livio, Oathsworn Sentinel",2
RW,"Livio, Oathsworn Sentinel",2
GW,"Akroma, Vision of Ixidor",2
UB,"Eligeth, Crossroads Augur",2
WB,"Nadier, Agent of the Duskenel",2
RW,"Wyll, Blade of Frontiers",2
R,"Livaan, Cultist of Tiamat",2
GW,"Anara, Wolvid Familiar",2
WU,"Eligeth, Crossroads Augur",2
GWU,"The Eleventh Doctor",2
UB,"Burakos, Party Leader",2
GWU,"The First Doctor",2
URW,"The First Doctor",2
RG,"Alena, Kessig Trapper",2
RG,"Alena, Kessig Trapper",2
URW,"The First Doctor",2
GUR,"The Fourth Doctor",2
GW,"Gilanra, Caller of Wirewood",2
GU,"The Fourth Doctor",2
GWU,"The Fourth Doctor",2
BG,"Anara, Wolvid Familiar",2
GU,"The Fourth Doctor",2
GUR,"The Fugitive Doctor",2
GUR,"The Fugitive Doctor",2
GUR,"The Fugitive Doctor",2
RW,"Akroma, Vision of Ixidor",2
UR,"Livaan, Cultist of Tiamat",2
GU,"Inga and Esika",2
U,"Alora, Merry Thief",2
UB,"Falthis, Shadowcat Familiar",2
UB,"Eligeth, Crossroads Augur",2
GU,"Halana, Kessig Ranger",2
RW,"Rasaad yn Bashir",2
GW,"Rebbec, Architect of Ascension",2
UBR,"Nekusar, the Mindrazer",2
BG,"Halana, Kessig Ranger",2
RGW,"Rebbec, Architect of Ascension",2
B,"The Prismatic Piper",2
GW,"Ardenn, Intrepid Archaeologist",2
WU,"Ghost of Ramirez DePietro",2
GU,"Ghost of Ramirez DePietro",2
W,"Radiant, Serra Archangel",2
URW,"The Seventh Doctor",2
URW,"The Seventh Doctor",2
GWU,"The Seventh Doctor",2
WU,"The Seventh Doctor",2
WU,"The Seventh Doctor",2
GUR,"Intet, the Dreamer",2
BGU,"Reyhan, Last of the Abzan",2
WUB,"The Seventh Doctor",2
W,"Lae'zel, Vlaakith's Champion",2
GUR,"The Sixth Doctor",2
B,"Shadowheart, Dark Justiciar",2
W,"Lae'zel, Vlaakith's Champion",2
WU,"Lae'zel, Vlaakith's Champion",2
WB,"Abdel Adrian, Gorion's Ward",2
UB,"Ghost of Ramirez DePietro",2
WU,"Ardenn, Intrepid Archaeologist",2
UR,"The Tenth Doctor",2
URW,"The Tenth Doctor",2
GU,"Esior, Wardwing Familiar",2
WU,"Radiant, Serra Archangel",2
WUBRG,"Niv-Mizzet Reborn",2
UBR,"The Tenth Doctor",2
WU,"Brinelin, the Moon Kraken",2
GU,"The Third Doctor",2
B,"Burakos, Party Leader",2
GU,"The Third Doctor",2
GU,"The Thirteenth Doctor",2
GU,"The Thirteenth Doctor",2
GWU,"The Thirteenth Doctor",2
B,"Falthis, Shadowcat Familiar",2
GU,"Kydele, Chosen of Kruphix",2
URW,"The Twelfth Doctor",2
RG,"Halsin, Emerald Archdruid",2
U,"Gale, Waterdeep Prodigy",2
RGW,"The War Doctor",2
WUB,"Ishai, Ojutai Dragonspeaker",2
URW,"The War Doctor",2
GW,"Halsin, Emerald Archdruid",2
RW,"The War Doctor",2
RW,"The War Doctor",2
RWB,"The War Doctor",2
GW,"Numa, Joraga Chieftain",2
GW,"Akroma, Vision of Ixidor",2
GW,"Halsin, Emerald Archdruid",2
RG,"Halsin, Emerald Archdruid",2
RG,"Durnan of the Yawning Portal",2
UB,"Armix, Filigree Thrasher",2
G,"Halsin, Emerald Archdruid",2
WU,"Alharu, Solemn Ritualist",2
G,"Durnan of the Yawning Portal",2
WU,"Abdel Adrian, Gorion's Ward",2
UB,"Gale, Waterdeep Prodigy",2
GU,"Ghost of Ramirez DePietro",2
GUR,"Kraum, Ludevic's Opus",2
WUBRG,"Tom Bombadil",2
URW,"Hargilde, Kindly Runechanter",2
RG,"Durnan of the Yawning Portal",2
W,"Jo Grant",2
G,"Durnan of the Yawning Portal",2
GU,"Anara, Wolvid Familiar",2
UR,"Zellix, Sanity Flayer",2
RWB,"Isshin, Two Heavens as One",2
GWU,"Alharu, Solemn Ritualist",2
GU,"Anara, Wolvid Familiar",2
UB,"Sarevok, Deathbringer",2
UB,"Brinelin, the Moon Kraken",2
RW,"Krark, the Thumbless",2
GW,"Abdel Adrian, Gorion's Ward",2
WU,"Renari, Merchant of Marvels",2
WUBRG,"Jared Carthalion",2
RG,"Baeloth Barrityl, Entertainer",2
UR,"Brinelin, the Moon Kraken",2
BG,"Armix, Filigree Thrasher",2
WUBRG,"Jenson Carthalion, Druid Exile",2
UB,"Sarevok, Deathbringer",2
GWU,"Brinelin, the Moon Kraken",2
UR,"Breeches, Brazen Plunderer",2
BG,"Armix, Filigree Thrasher",2
W,"Sarah Jane Smith",2
BG,"Armix, Filigree Thrasher",2
RG,"Ich-Tekik, Salvage Splicer",2
WUBRG,"Garth One-Eye",2
W,"Radiant, Serra Archangel",2
RW,"Breeches, Brazen Plunderer",2
BG,"Ich-Tekik, Salvage Splicer",2
RW,"Dargo, the Shipwrecker",2
BR,"Dargo, the Shipwrecker",2
RG,"Amber Gristle O'Maul",2
BG,"Armix, Filigree Thrasher",2
WB,"Athreos, God of Passage",2
UR,"Dargo, the Shipwrecker",2
RGW,"Atla Palani, Nest Tender",2
R,"Amber Gristle O'Maul",2
BR,"Breeches, Brazen Plunderer",2
BG,"Ich-Tekik, Salvage Splicer",2
U,"Sakashima of a Thousand Faces",2
U,"Zellix, Sanity Flayer",2
RW,"Amber Gristle O'Maul",2
UR,"Dargo, the Shipwrecker",2
WB,"Keskit, the Flesh Sculptor",2
B,"Faceless One",2
UB,"Gale, Waterdeep Prodigy",2
U,"Vhal, Candlekeep Researcher",2
B,"Safana, Calimport Cutthroat",2
BG,"Safana, Calimport Cutthroat",2
R,"Jeska, Thrice Reborn",2
GU,"Brinelin, the Moon Kraken",2
BG,"Viconia, Drow Apostate",2
WB,"Keskit, the Flesh Sculptor",2
WB,"Keskit, the Flesh Sculptor",2
UB,"Viconia, Drow Apostate",2
B,"Safana, Calimport Cutthroat",2
UB,"Viconia, Drow Apostate",2
B,"Viconia, Drow Apostate",2
BG,"Safana, Calimport Cutthroat",2
BR,"Viconia, Drow Apostate",2
BG,"Viconia, Drow Apostate",2
BR,"Amber Gristle O'Maul",2
R,"Ignacio of Myra's Marvels",2
RW,"Vikya, Scorching Stalwart",2
GW,"Kellan, Daring Traveler",2
U,"Faceless One",2
WUBRG,"Cromat",2
WB,"Vito, Fanatic of Aclazotz",2
B,"Safana, Calimport Cutthroat",2
RG,"Breeches, Brazen Plunderer",2
URW,"Akiri, Line-Slinger",2
RW,"Keleth, Sunmane Familiar",2
BG,"Safana, Calimport Cutthroat",2
WU,"Volo, Itinerant Scholar",2
WB,"Alharu, Solemn Ritualist",2
W,"Faceless One",2
UB,"Gale, Waterdeep Prodigy",2
B,"Faceless One",2
RW,"Rasaad yn Bashir",2
WB,"Ravos, Soultender",2
UR,"Ganax, Astral Hunter",2
GWU,"Keleth, Sunmane Familiar",2
WU,"Alharu, Solemn Ritualist",2
GW,"Keleth, Sunmane Familiar",2
WB,"Keleth, Sunmane Familiar",2
BG,"Ikra Shidiqi, the Usurper",2
BG,"Ikra Shidiqi, the Usurper",2
WUBRG,"Codie, Vociferous Codex",2
BGU,"Otrimi, the Ever-Playful",2
WB,"Abdel Adrian, Gorion's Ward",2
WUBRG,"Jegantha, the Wellspring",2
W,"Rose Tyler",2
RW,"Akiri, Line-Slinger",2
G,"Wilson, Refined Grizzly",2
WBG,"Ikra Shidiqi, the Usurper",2
RW,"Kediss, Emberclaw Familiar",2
BR,"Kediss, Emberclaw Familiar",2
WUBRG,"Jegantha, the Wellspring",2
BR,"Breeches, Brazen Plunderer",2
UB,"Armix, Filigree Thrasher",2
W,"Katerina of Myra's Marvels",2
BG,"Falthis, Shadowcat Familiar",2
URW,"Bruse Tarl, Boorish Herder",2
W,"Rasaad yn Bashir",2
RW,"Ganax, Astral Hunter",2
RG,"Ganax, Astral Hunter",2
RW,"Ganax, Astral Hunter",2
BRG,"Breeches, Brazen Plunderer",2
UR,"Imoen, Mystic Trickster",2
U,"Imoen, Mystic Trickster",2
RW,"Bruse Tarl, Boorish Herder",2
B,"Falthis, Shadowcat Familiar",2
RG,"Karlach, Fury of Avernus",2
RG,"Alena, Kessig Trapper",2
B,"Miara, Thorn of the Glade",2
UB,"Glacian, Powerstone Engineer",2
BR,"Armix, Filigree Thrasher",2
RG,"Slurrk, All-Ingesting",2
WBG,"Karador, Ghost Chieftain",2
B,"Miara, Thorn of the Glade",2
RG,"Skanos Dragonheart",2
WBG,"Anikthea, Hand of Erebos",2
GUR,"Animar, Soul of Elements",2
UR,"Amber Gristle O'Maul",2
WU,"Glacian, Powerstone Engineer",2
WU,"Glacian, Powerstone Engineer",2
BG,"Skanos Dragonheart",2
GW,"Sovereign Okinec Ahau",2
G,"Graham O'Brien",2
RG,"Wyll, Blade of Frontiers",2
UR,"Glacian, Powerstone Engineer",2
UB,"Brinelin, the Moon Kraken",2
WU,"Malcolm, Keen-Eyed Navigator",2
U,"Brinelin, the Moon Kraken",2
RW,"Ardenn, Intrepid Archaeologist",2
WU,"Ardenn, Intrepid Archaeologist",2
BGU,"Glacian, Powerstone Engineer",2
BR,"Sivriss, Nightmare Speaker",2
UR,"Imoen, Mystic Trickster",2
RG,"Anara, Wolvid Familiar",2
G,"Erinis, Gloom Stalker",2
UR,"Alena, Kessig Trapper",2
GU,"Anara, Wolvid Familiar",2
BGU,"Malcolm, Keen-Eyed Navigator",2
WU,"Malcolm, Keen-Eyed Navigator",2
UB,"Malcolm, Keen-Eyed Navigator",2
RG,"Jeska, Thrice Reborn",2
R,"Wyll, Blade of Frontiers",2
GU,"Glacian, Powerstone Engineer",2
W,"Rasaad yn Bashir",2
B,"Sivriss, Nightmare Speaker",2
BR,"Alena, Kessig Trapper",2
GW,"Ardenn, Intrepid Archaeologist",2
RG,"Breeches, Brazen Plunderer",2
BG,"Sivriss, Nightmare Speaker",2
GW,"Prava of the Steel Legion",2
GU,"Anara, Wolvid Familiar",2
RW,"Lulu, Loyal Hollyphant",2
GW,"Gilanra, Caller of Wirewood",2
BG,"Anara, Wolvid Familiar",2
RW,"Gut, True Soul Zealot",2
WB,"Falthis, Shadowcat Familiar",2
UB,"Silas Renn, Seeker Adept",2
WB,"Nadier, Agent of the Duskenel",2
UR,"Ludevic, Necro-Alchemist",2
BR,"Nadier, Agent of the Duskenel",2
RG,"Gut, True Soul Zealot",2
URW,"Breeches, Brazen Plunderer",2
BR,"Alena, Kessig Trapper",2
WUBRG,"Tazri, Stalwart Survivor",2
UBR,"Ludevic, Necro-Alchemist",2
U,"Brinelin, the Moon Kraken",2
UB,"Eligeth, Crossroads Augur",2
BRG,"Lord Windgrace",2
GU,"Hakbal of the Surging Soul",2
GW,"Rebbec, Architect of Ascension",2
UB,"Nadier, Agent of the Duskenel",2
WB,"Nadier, Agent of the Duskenel",2
URW,"Bruse Tarl, Boorish Herder",1
BG,"Savra, Queen of the Golgari",1
WU,"Ishai, Ojutai Dragonspeaker",1
UBR,"Kraum, Ludevic's Opus",1
RW,"Alharu, Solemn Ritualist",1
GWUB,"Bane, Lord of Darkness",1
GW,"Alharu, Solemn Ritualist",1
G,"Durnan of the Yawning Portal",1
G,"Hardy of Myra's Marvels",1
UR,"Kediss, Emberclaw Familiar",1
RG,"Gilanra, Caller of Wirewood",1
WUBRG,"Morophon, the Boundless",1
RW,"Alharu, Solemn Ritualist",1
RW,"Alena, Kessig Trapper",1
R,"Ganax, Astral Hunter",1
WUBR,"Hargilde, Kindly Runechanter",1
GU,"Imoen, Mystic Trickster",1
UR,"Ghost of Ramirez DePietro",1
GU,"Glacian, Powerstone Engineer",1
WUBRG,"Jodah, the Unifier",1
UR,"Glacian, Powerstone Engineer",1
UR,"Kediss, Emberclaw Familiar",1
BG,"Sarulf, Realm Eater",1
RW,"Kediss, Emberclaw Familiar",1
R,"Krark, the Thumbless",1
RG,"Krark, the Thumbless",1
GU,"Ghost of Ramirez DePietro",1
BR,"Kazarov, Sengir Pureblood",1
BRG,"Henzie "Toolbox" Torre",1
WUBRG,"General Tazri",1
URW,"Dr. Madison Li",1
G,"Wilson, Refined Grizzly",1
RW,"Akiri, Line-Slinger",1
BG,"Ikra Shidiqi, the Usurper",1
RG,"Krark, the Thumbless",1
WU,"Brinelin, the Moon Kraken",1
WB,"Sarevok, Deathbringer",1
WU,"Alora, Merry Thief",1
WB,"Falthis, Shadowcat Familiar",1
WUB,"Brinelin, the Moon Kraken",1
BG,"Dina, Soul Steeper",1
BG,"Sivriss, Nightmare Speaker",1
GU,"Zellix, Sanity Flayer",1
RW,"Bruse Tarl, Boorish Herder",1
R,"Amy Pond",1
RWB,"Dihada, Binder of Wills",1
BR,"Krark, the Thumbless",1
UB,"Zellix, Sanity Flayer",1
BR,"Ayara, Widow of the Realm",1
WBG,"Armix, Filigree Thrasher",1
WUBRG,"General Tazri",1
RW,"Prava of the Steel Legion",1
BRG,"Karrthus, Tyrant of Jund",1
BG,"Hogaak, Arisen Necropolis",1
RW,"Breeches, Brazen Plunderer",1
R,"Baeloth Barrityl, Entertainer",1
U,"Brinelin, the Moon Kraken",1
BG,"Armix, Filigree Thrasher",1
RWB,"Mr. House, President and CEO",1
UB,"Malcolm, Keen-Eyed Navigator",1
WU,"Tegan Jovanka",1
U,"Imoen, Mystic Trickster",1
BR,"Sarevok, Deathbringer",1
